SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_PHONE,EXT_SOURCE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_7,AMT_BALANCE,MONTHS_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_CURRENT,Forest_PROBA,Forest_PRED,Solvable,Non Solvable,TARGET
101069,225000.0,679500.0,45724.5,679500.0,-18735,-1717,1,0.5109120741947333,1,0,0.0,-10.0,5130000,0.0,0.6408265635002421,0,0.6408265635002421,0.35917343649975786,0
101072,180000.0,945000.0,31360.5,945000.0,-17660,-6587,1,0.7687604167915286,1,0,0.0,-12.0,3622500,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101074,173250.0,765261.0,39204.0,684000.0,-15787,-5542,0,0.6300926656844718,0,0,123103.08000000002,-8.5,5328000,227250.0,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101077,202500.0,720000.0,46143.0,720000.0,-16360,-1085,0,0.5650856255453044,1,0,153169.54875000002,-4.5,1440000,198000.0,0.6480393275060014,0,0.6480393275060014,0.35196067249399865,0
101081,117000.0,1061599.5,31171.5,927000.0,-20836,-3003,0,0.16214456766623808,1,0,0.0,-7.0,8100000,0.0,0.555350185373788,0,0.555350185373788,0.444649814626212,0
101085,182250.0,900000.0,48082.5,900000.0,-13233,-4459,0,0.6977062252562043,1,0,0.0,-5.5,900000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101088,166500.0,225000.0,14377.5,225000.0,-17650,-5086,1,0.5835115836898781,1,0,27632.238607594943,-41.0,11160000,180000.0,0.6572022017444796,0,0.6572022017444796,0.34279779825552037,0
101089,157500.0,562500.0,15786.0,562500.0,-19642,-9868,1,0.4939503253502717,1,0,164687.8326923077,-7.0,7020000,450157.77,0.6408265635002421,0,0.6408265635002421,0.35917343649975786,0
101093,166500.0,152820.0,17370.0,135000.0,-9082,-1247,0,0.2972843676473985,1,0,0.0,-5.0,270000,0.0,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,1
101103,193500.0,715095.0,55341.0,675000.0,-11742,-1866,1,0.7054206117920669,1,0,0.0,-5.0,810000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101104,124200.0,538704.0,23859.0,481500.0,-22925,365243,0,0.5823047200093102,0,0,11028.707532467532,-39.0,5310000,90000.0,0.6578053579597136,0,0.6578053579597136,0.3421946420402864,0
101105,112500.0,157500.0,9171.0,157500.0,-10453,-805,0,0.4755406638212493,1,0,37228.955625,-4.5,540000,133507.39500000002,0.6380601340877434,0,0.6380601340877434,0.3619398659122566,0
101111,225000.0,854896.5,43780.5,702000.0,-10209,-3268,0,0.4327642376052069,1,0,668.2414556962025,-41.0,1800000,22664.43,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
101116,135000.0,352044.0,17253.0,247500.0,-14390,-2468,0,0.7050751396313083,1,0,0.0,-3.5,180000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101119,202500.0,350581.5,34150.5,333000.0,-10128,-3090,0,0.6519863876654277,0,0,21258.09586956522,-12.0,18630000,183065.75999999998,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101122,90000.0,640458.0,27265.5,517500.0,-12198,-2058,0,0.34797733814994064,1,0,0.0,-3.0,675000,0.0,0.6218487791318147,0,0.6218487791318147,0.3781512208681853,0
101127,211500.0,835380.0,45445.5,675000.0,-16492,-2128,0,0.5302351501770654,0,0,30982.78588235294,-9.0,6435000,151378.38,0.6453105296524637,0,0.6453105296524637,0.3546894703475363,1
101129,207000.0,1006920.0,37444.5,900000.0,-23282,365243,1,0.7603649703991088,0,0,730.4624999999999,-49.5,1957500,0.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101134,135000.0,450000.0,23107.5,450000.0,-15175,-3046,1,0.4102190440498561,0,0,105021.0236538462,-40.5,12015000,828000.9,0.6415538353362616,0,0.6415538353362616,0.35844616466373835,0
101137,123300.0,497520.0,25758.0,450000.0,-8991,-405,0,0.7029106109468518,0,0,0.0,-5.0,1215000,0.0,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101138,202500.0,640080.0,24259.5,450000.0,-20726,-10702,0,0.6249661466372414,1,0,2665.031012658228,-40.0,6525000,105885.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101141,139500.0,135000.0,10795.5,135000.0,-16496,-628,1,0.7152289201799761,1,0,33098.02640625,-48.5,14580000,180000.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101147,315000.0,1165500.0,34209.0,1165500.0,-12102,-1904,0,0.3373143908881509,1,0,349156.06333333335,-14.0,9720000,710576.235,0.6005603471526311,0,0.6005603471526311,0.39943965284736893,1
101152,112500.0,495985.5,17946.0,409500.0,-21202,365243,1,0.6107428908823511,0,0,0.0,-12.5,5940000,0.0,0.6663601875846327,0,0.6663601875846327,0.33363981241536733,0
101156,180000.0,679500.0,27076.5,679500.0,-17530,-695,1,0.7180531094566053,1,0,0.0,-49.0,2025000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101168,130500.0,548770.5,21892.5,490500.0,-21461,365243,0,0.7117735566427391,1,0,6115.712727272727,-13.5,810000,47268.18,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101170,337500.0,1102171.5,43839.0,945000.0,-19380,-2632,1,0.7785318489879773,0,0,0.0,-21.5,5647500,0.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101175,202500.0,405000.0,20250.0,405000.0,-19723,365243,1,0.3838574833281188,0,0,15172.070357142857,-21.5,9000000,193788.0,0.6277279217023002,0,0.6277279217023002,0.3722720782976998,0
101177,225000.0,670500.0,19602.0,670500.0,-15872,-4171,1,0.4977167370473149,1,0,304579.1217857143,-8.5,5040000,435468.32999999996,0.6408265635002421,0,0.6408265635002421,0.35917343649975786,0
101179,225000.0,675000.0,53460.0,675000.0,-14328,-632,0,0.4860758347704552,1,0,0.0,-48.5,1822500,0.0,0.6380601340877434,0,0.6380601340877434,0.3619398659122566,0
101185,90000.0,1256400.0,36864.0,900000.0,-15890,-8851,0,0.7846572092804641,1,0,6833.81765625,-48.5,4320000,90000.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101187,157500.0,288562.5,18918.0,261000.0,-19288,365243,0,0.6185429985638057,1,0,79936.15071428573,-32.0,7605000,173250.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101192,225000.0,900000.0,35824.5,900000.0,-10467,-2389,1,0.3757090549901301,1,0,0.0,-3.5,2430000,0.0,0.626612599949382,0,0.626612599949382,0.373387400050618,0
101196,225000.0,549000.0,15228.0,549000.0,-8145,-967,0,0.5881064388473913,0,0,0.0,-2.0,0,225000.0,0.6578053579597136,0,0.6578053579597136,0.3421946420402864,0
101202,157500.0,485640.0,38133.0,450000.0,-12021,-557,0,0.3792701466862099,0,0,0.0,-2.0,67500,0.0,0.6277668483919132,0,0.6277668483919132,0.3722331516080868,0
101205,90000.0,463284.0,22662.0,382500.0,-12855,-436,1,0.3910921962041564,1,0,14304.825,-4.0,675000,359632.08,0.6324552985178283,0,0.6324552985178283,0.36754470148217167,0
101207,76500.0,545040.0,19575.0,450000.0,-17974,-481,1,0.3228673544985046,1,0,8768.578965517241,-15.0,13050000,388399.36500000005,0.5802745419578725,0,0.5802745419578725,0.41972545804212746,0
101210,180000.0,1129500.0,43150.5,1129500.0,-11955,-2904,0,0.7124773740835179,1,0,18735.0,-2.0,1012500,56250.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101212,132075.0,153000.0,13261.5,153000.0,-13876,-572,1,0.4442212054088067,1,0,0.0,-21.5,6030000,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101215,360000.0,1757466.0,48460.5,1467000.0,-11768,-897,0,0.6013664282562353,1,0,0.0,-21.5,6840000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101216,135000.0,518562.0,22099.5,463500.0,-17964,-169,0,0.5217027478118521,1,0,26233.082119565228,-49.5,9225000,390150.0,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
101221,54000.0,326439.0,12433.5,229500.0,-10560,-801,0,0.29398758450226137,1,0,209283.8528571429,-8.5,4770000,603692.19,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
101231,360000.0,343800.0,16852.5,225000.0,-14073,-900,0,0.5553721641907977,1,0,396792.78599999996,-15.5,13500000,515925.0,0.6496438335685921,0,0.6496438335685921,0.3503561664314079,1
101232,189000.0,1288350.0,37800.0,1125000.0,-13273,-6480,0,0.1616609115083164,1,0,42396.6501724138,-45.0,13860000,195830.82,0.555350185373788,0,0.555350185373788,0.444649814626212,0
101236,315000.0,1606036.5,44293.5,1435500.0,-23035,365243,1,0.6706001664014031,0,0,14523.312656249998,-48.5,4050000,261000.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101247,67500.0,215640.0,9265.5,180000.0,-21458,365243,0,0.2973072095401912,0,0,0.0,-6.5,900000,0.0,0.5855323950721165,0,0.5855323950721165,0.4144676049278835,0
101249,121500.0,360000.0,20794.5,360000.0,-18040,-1162,1,0.6187648367338338,1,0,492330.56625,-8.5,12240000,1438979.7149999999,0.6638080452915212,0,0.6638080452915212,0.33619195470847885,0
101266,135000.0,701721.0,26005.5,567000.0,-11106,-190,0,0.023725411671973333,0,0,0.0,-10.0,7650000,0.0,0.5389775812868409,0,0.5389775812868409,0.4610224187131591,0
101274,72000.0,91647.0,4675.5,76500.0,-23153,365243,0,0.5069389285240896,0,0,0.0,-18.5,2340000,0.0,0.6414297197154761,0,0.6414297197154761,0.35857028028452387,0
101284,112500.0,260640.0,24034.5,225000.0,-15347,-1293,0,0.6240841643799553,1,0,0.0,-7.5,2025000,13050.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101288,126000.0,315000.0,15448.5,315000.0,-19104,-2598,0,0.7187741743910552,1,0,61077.386249999996,-4.5,495000,93411.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101289,112500.0,1133748.0,33277.5,990000.0,-19459,-843,0,0.6142773194688561,1,0,0.0,-1.5,405000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101295,112500.0,297130.5,18085.5,256500.0,-16627,-9696,0,0.26796286880196585,1,0,0.0,-20.5,5940000,0.0,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
101298,112500.0,1546020.0,42642.0,1350000.0,-16071,-9257,1,0.4997777408295926,1,0,34385.13670212765,-49.5,12690000,182028.87,0.6408265635002421,0,0.6408265635002421,0.35917343649975786,0
101300,81000.0,808650.0,31333.5,675000.0,-16333,-2631,1,0.5815173340168264,1,0,114713.568,-5.5,1350000,147124.53,0.6572022017444796,0,0.6572022017444796,0.34279779825552037,1
101302,202500.0,305955.0,36441.0,283500.0,-9722,-966,0,0.3195584523867324,0,0,0.0,-11.5,360000,0.0,0.5855323950721165,0,0.5855323950721165,0.4144676049278835,0
101307,135000.0,536917.5,30109.5,463500.0,-11630,-712,0,0.09701157053185842,1,0,37555.68875000001,-36.5,5400000,151650.0,0.5478622762803379,0,0.5478622762803379,0.4521377237196621,0
101312,202500.0,539100.0,26064.0,450000.0,-19572,-1227,0,0.531912449020339,1,0,14382.977343749999,-18.5,13050000,108000.0,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
101313,202500.0,297000.0,15291.0,297000.0,-16180,-9426,0,0.22664866013099205,1,0,252391.11631578946,-10.0,8550000,537929.955,0.5743494720206798,0,0.5743494720206798,0.42565052797932024,0
101321,135000.0,495000.0,24750.0,495000.0,-17265,-2199,1,0.5522272788985167,0,0,54420.03321428573,-36.5,12600000,234450.0,0.648783072567781,0,0.648783072567781,0.351216927432219,0
101322,234000.0,225000.0,14508.0,225000.0,-16639,-2101,0,0.5204639696629946,1,0,56799.66166666665,-41.0,6561000,1512294.9300000002,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
101323,180000.0,900000.0,38133.0,900000.0,-23629,365243,1,0.6019586485368434,0,0,103372.5192631579,-49.0,12622500,198450.0,0.6663601875846327,0,0.6663601875846327,0.33363981241536733,0
101324,121500.0,1125000.0,32895.0,1125000.0,-15155,-3115,1,0.30891883245082435,1,0,0.0,-5.5,360000,0.0,0.5802745419578725,0,0.5802745419578725,0.41972545804212746,0
101344,315000.0,521280.0,27423.0,450000.0,-20548,-561,0,0.5862246754148254,1,0,301341.42675,-11.5,14535000,911250.0,0.6566900362067954,0,0.6566900362067954,0.34330996379320455,0
101352,225000.0,544491.0,17694.0,454500.0,-13914,-2726,0,0.28149858818063617,1,0,0.0,-3.5,360000,0.0,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
101371,315000.0,1024636.5,33993.0,918000.0,-18461,-832,0,0.4406015980587172,1,0,8113.725,-5.5,360000,34307.1,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
101373,175500.0,550980.0,40221.0,450000.0,-16476,-2514,0,0.26032522873767205,1,0,7420.674886363637,-23.5,8190000,315027.315,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,1
101379,225000.0,1479541.5,39807.0,1260000.0,-13825,-6100,1,0.4600042402487904,1,0,118846.37177419354,-47.0,14085000,970001.01,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101381,130500.0,505665.0,19192.5,355500.0,-19275,-2376,0,0.5738832969364318,1,0,202813.2685714286,-12.0,4455000,355392.0,0.6509501844942674,0,0.6509501844942674,0.34904981550573255,0
101384,112500.0,339241.5,12919.5,238500.0,-10238,-1669,1,0.21415793072469694,1,0,360963.74999999994,-4.5,2160000,360000.0,0.5725364883031273,0,0.5725364883031273,0.4274635116968727,0
101385,157500.0,310500.0,19971.0,310500.0,-12068,-1760,0,0.6187751535831528,1,0,0.0,-21.5,4230000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101389,270000.0,531706.5,38821.5,459000.0,-17406,-434,1,0.7024309001366358,0,0,68877.19928571428,-12.0,4707000,268650.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101390,67500.0,1084383.0,39078.0,823500.0,-18131,-199,0,0.3626878842202213,1,0,49990.14956249998,-40.5,12240000,179838.0,0.6255145218640666,0,0.6255145218640666,0.37448547813593336,0
101394,112500.0,886176.0,29416.5,765000.0,-15597,365243,0,0.26525634018619443,0,0,0.0,-18.5,3690000,0.0,0.5814517252024465,0,0.5814517252024465,0.4185482747975535,0
101403,180000.0,1116000.0,32760.0,1116000.0,-15293,365243,1,0.5414277621053647,1,0,25810.163513513515,-19.0,15435000,307724.4,0.645402924363272,0,0.645402924363272,0.35459707563672804,0
101405,270000.0,285723.0,22239.0,238500.0,-11686,-2753,0,0.5754707448786739,1,0,134360.22656250003,-48.5,16200000,805968.36,0.6509501844942674,0,0.6509501844942674,0.34904981550573255,0
101406,87750.0,454500.0,14661.0,454500.0,-14441,-2286,1,0.4088230453452523,1,0,0.0,-23.5,2700000,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,1
101407,135000.0,450000.0,47385.0,450000.0,-12170,-177,1,0.5678352150434038,1,0,22378.821026785718,-42.785714285714285,8775000,163350.0,0.6485514930436856,0,0.6485514930436856,0.35144850695631435,0
101417,103500.0,286704.0,20520.0,247500.0,-17076,-1124,0,0.4490474905798633,1,0,88322.97807692309,-27.5,5535000,310358.7,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
101423,112500.0,598486.5,21627.0,454500.0,-19384,-300,0,0.26032522873767205,1,0,36336.89156249999,-48.5,11700000,85500.0,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
101430,247500.0,675000.0,28728.0,675000.0,-22170,365243,0,0.6416964566416712,0,0,70948.35703125001,-16.5,8640000,748789.6950000001,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101432,157500.0,629325.0,30406.5,562500.0,-13226,-1637,0,0.4049442607189263,1,0,0.0,-43.5,1350000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
101433,315000.0,751500.0,27121.5,751500.0,-21425,365243,0,0.6366835406653624,1,0,69390.92880000001,-13.0,5850000,1073137.68,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101439,202500.0,1350000.0,51552.0,1350000.0,-19029,-3592,0,0.6292666032117074,1,0,21592.248387096774,-48.0,3262500,141750.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101445,180000.0,271066.5,19408.5,234000.0,-8497,-293,0,0.3417375385894628,1,0,0.0,-5.0,630000,0.0,0.620262497723719,0,0.620262497723719,0.379737502276281,0
101447,292500.0,336370.5,36225.0,319500.0,-14034,-1980,1,0.2498387187994675,1,0,21764.22967741935,-17.0,1890000,912633.0299999999,0.5761938720882023,0,0.5761938720882023,0.4238061279117977,0
101455,157500.0,1051245.0,37372.5,877500.0,-9790,-1011,0,0.3342709979924265,1,0,51785.7525,-17.5,2925000,228600.0,0.5928624938873606,0,0.5928624938873606,0.40713750611263944,0
101456,112500.0,382500.0,25033.5,382500.0,-16496,-1544,1,0.4167259306843416,1,0,0.0,-11.0,1012500,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101461,810000.0,661500.0,37066.5,661500.0,-21766,-5065,1,0.6293074142204605,0,0,145679.353125,-48.5,17280000,1325015.91,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101464,315000.0,323388.0,32116.5,292500.0,-17596,-1223,1,0.5405969548573352,1,0,116026.36057894735,-49.0,17100000,2391727.815,0.645402924363272,0,0.645402924363272,0.35459707563672804,0
101469,225000.0,382500.0,13738.5,382500.0,-22392,-5066,1,0.2653117484731741,0,0,48372.08142857142,-4.0,1125000,308117.655,0.580385419498478,0,0.580385419498478,0.419614580501522,0
101470,225000.0,1051789.5,41841.0,967500.0,-21770,-1201,0,0.7737982887854695,0,0,73316.52,-43.5,9675000,720000.0,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101477,180000.0,1506816.0,49927.5,1350000.0,-15944,-183,0,0.6992076607083753,1,0,211501.56461538465,-8.0,4387500,726750.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101483,157500.0,640080.0,20227.5,450000.0,-16660,-1831,1,0.42453827873019895,1,0,6.75,-48.5,2227500,900.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101485,180000.0,557770.5,23629.5,481500.0,-11425,-2388,0,0.6083019440819857,1,0,164984.18785714288,-7.5,2790000,336401.055,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101488,247500.0,781920.0,25969.5,675000.0,-19312,-374,0,0.68403346670012,1,0,42493.716562500005,-9.5,9000000,275400.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101489,180000.0,152820.0,18265.5,135000.0,-11881,-2919,1,0.12554493030543587,1,0,31654.980000000003,-6.0,765000,45000.0,0.5467959705763694,0,0.5467959705763694,0.4532040294236306,0
101490,135000.0,229230.0,24817.5,202500.0,-18738,-5066,0,0.6141115039710611,1,0,89205.9607894737,-10.0,4455000,2666340.09,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101491,135000.0,291384.0,20853.0,270000.0,-13969,-7329,0,0.6066229205460056,1,0,104746.39147058823,-9.0,7965000,227940.16499999998,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101499,76500.0,187704.0,11992.5,148500.0,-14032,-708,0,0.6056832342616917,1,0,0.0,-25.5,2160000,0.0,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101500,180000.0,814041.0,23931.0,679500.0,-17615,-965,0,0.507365259105296,1,0,39802.84269230768,-39.5,9630000,513000.0,0.640314397962558,0,0.640314397962558,0.35968560203744204,0
101501,112500.0,325377.0,38745.0,301500.0,-12598,-4820,0,0.3006391609173642,1,0,0.0,-25.5,5647500,0.0,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
101505,180000.0,639000.0,32625.0,639000.0,-11867,-176,0,0.5630799723748082,1,0,84422.24625000001,-6.5,1170000,155607.21,0.6480393275060014,0,0.6480393275060014,0.35196067249399865,0
101520,157500.0,516069.0,26347.5,445500.0,-10305,-2834,1,0.5659936562921726,1,0,246600.58500000002,-5.5,2160000,293604.615,0.6485514930436856,0,0.6485514930436856,0.35144850695631435,0
101524,202500.0,685012.5,29151.0,553500.0,-17140,-4325,0,0.5324187661622312,1,0,59216.989687500005,-48.5,21060000,738000.0,0.6441952078995457,0,0.6441952078995457,0.35580479210045435,0
101525,135000.0,900000.0,26446.5,900000.0,-19728,365243,0,0.7647833718548481,1,0,0.0,-19.5,8730000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101526,96453.0,152820.0,14418.0,135000.0,-12167,-248,0,0.4428988831410294,0,0,27849.087,-3.0,225000,63315.45,0.6410416697985775,0,0.6410416697985775,0.35895833020142254,0
101527,76500.0,722394.0,23301.0,603000.0,-19032,-1862,0,0.3101760593582576,1,0,0.0,-13.5,3622500,0.0,0.5813408476618409,0,0.5813408476618409,0.4186591523381591,0
101531,90000.0,675000.0,32602.5,675000.0,-13357,-4685,0,0.6239097213906388,1,0,73394.46450000002,-5.5,900000,154202.49000000002,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,1
101532,225000.0,152820.0,16587.0,135000.0,-14814,-630,0,0.2485785372554967,1,0,115611.795,-10.5,15300000,1066456.0350000001,0.5772601777921708,0,0.5772601777921708,0.42273982220782924,0
101534,108000.0,431280.0,18270.0,360000.0,-21780,-1179,0,0.6863023931962224,1,0,67153.28184782609,-48.5,13320000,368588.52,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101535,405000.0,810000.0,29092.5,810000.0,-11710,-4011,1,0.6957656159130816,1,0,80869.48921875001,-48.5,16380000,1263024.0,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101536,198000.0,735579.0,32530.5,585000.0,-20068,-11781,1,0.4450851906712348,1,0,0.0,-8.0,2745000,0.0,0.6404385135833434,0,0.6404385135833434,0.35956148641665664,0
101541,202500.0,1170000.0,46525.5,1170000.0,-14317,-1932,1,0.7737944611812696,1,0,0.0,-3.5,810000,0.0,0.667870599627701,0,0.667870599627701,0.332129400372299,1
101545,630000.0,1257255.0,53397.0,1156500.0,-16202,-7639,1,0.7573759071236235,1,0,35348.833125,-48.5,7560000,482866.335,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101546,157500.0,1125000.0,29808.0,1125000.0,-14185,-815,0,0.7661848180963354,1,0,0.0,-5.0,1012500,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101549,247500.0,363190.5,28822.5,328500.0,-16121,-1888,0,0.5122999166138944,1,0,321055.566585366,-22.0,13828500,630000.0,0.640314397962558,0,0.640314397962558,0.35968560203744204,0
101556,346500.0,706410.0,67203.0,679500.0,-15245,-4807,0,0.707158016401881,1,0,20710.439516129034,-47.0,6277500,385650.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101557,247500.0,760131.0,29583.0,634500.0,-11085,-2494,1,0.746238026153149,1,0,30762.9675,-2.5,720000,117444.6,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101558,202500.0,972000.0,27292.5,972000.0,-15628,-3820,0,0.7725326918736927,1,0,0.0,-4.5,630000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101561,67500.0,102384.0,4770.0,81000.0,-10647,-429,0,0.16556590090413453,1,0,0.0,-16.0,4635000,0.0,0.555350185373788,0,0.555350185373788,0.444649814626212,0
101563,112500.0,495000.0,21100.5,495000.0,-14620,-7536,0,0.6640611604570156,1,0,0.0,-4.5,360000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101571,72450.0,107820.0,5314.5,90000.0,-22362,365243,0,0.6945932530058346,1,0,0.0,-23.0,6187500,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101576,90000.0,142200.0,6759.0,112500.0,-15489,-1408,0,0.68489301848397,1,0,0.0,-38.0,990000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101577,103500.0,142632.0,14238.0,126000.0,-18012,-1835,0,0.6173090918753992,1,0,37437.28714285714,-4.0,1215000,57142.575000000004,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101579,144000.0,323194.5,26041.5,279000.0,-18198,-1276,0,0.3738080936005313,1,0,0.0,-6.0,405000,0.0,0.626651526638995,0,0.626651526638995,0.37334847336100496,0
101583,337500.0,776583.0,73732.5,747000.0,-22983,365243,1,0.6752398648648494,0,0,1961.788125,-48.5,11700000,0.0,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
101587,94500.0,91692.0,7371.0,81000.0,-23140,365243,1,0.6943844649705304,1,0,214607.00464285706,-21.5,10440000,511724.745,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101590,337500.0,398016.0,39496.5,360000.0,-16524,-485,0,0.5189137800358501,0,0,0.0,-8.0,11475000,0.0,0.6453105296524637,0,0.6453105296524637,0.3546894703475363,0
101591,144000.0,152820.0,14886.0,135000.0,-21268,365243,1,0.2864383815269289,0,0,132397.945,-9.5,3240000,211042.08,0.5843668159811988,0,0.5843668159811988,0.4156331840188012,0
101596,76995.0,810000.0,21366.0,810000.0,-10255,-1226,1,0.6147176380257215,0,0,0.0,-3.5,270000,0.0,0.6663601875846327,0,0.6663601875846327,0.33363981241536733,0
101597,252000.0,1093500.0,33151.5,1093500.0,-20020,-5404,0,0.6389264569538123,1,0,0.0,-4.5,90000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101601,180000.0,848745.0,46044.0,675000.0,-20341,-1508,0,0.6082602600609897,1,0,0.0,-9.0,1260000,130.5,0.6632958797538369,0,0.6632958797538369,0.33670412024616314,0
101605,112500.0,101880.0,10206.0,90000.0,-18659,-1899,0,0.666481339590848,1,0,0.0,-22.0,13095000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101611,51750.0,229230.0,12798.0,202500.0,-21982,365243,1,0.12652285821391154,1,0,3383.58609375,-48.5,2160000,0.0,0.5467959705763694,0,0.5467959705763694,0.4532040294236306,0
101618,189000.0,604413.0,24394.5,459000.0,-14194,-4714,0,0.3637500161425537,0,0,0.0,-3.0,1125000,0.0,0.6272229698515052,0,0.6272229698515052,0.37277703014849484,0
101620,90000.0,657702.0,19359.0,549000.0,-20468,365243,0,0.10892034250257622,1,0,0.0,-4.0,135000,0.0,0.5478622762803379,0,0.5478622762803379,0.4521377237196621,0
101622,225000.0,543037.5,39645.0,463500.0,-15782,-3268,0,0.6291492612813682,0,0,1473.4285714285713,-5.0,0,472723.65,0.6699105763831281,0,0.6699105763831281,0.3300894236168719,0
101626,315000.0,779688.0,29826.0,630000.0,-10507,-267,0,0.4347461088296729,1,0,27.272727272727273,-19.0,5985000,0.0,0.6399263480456593,0,0.6399263480456593,0.3600736519543407,0
101628,112500.0,104256.0,8194.5,90000.0,-16391,-9799,0,0.6692510701822402,1,0,0.0,-4.5,2700000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101629,234823.5,647046.0,17793.0,463500.0,-11499,-3893,1,0.6916956149797159,1,0,365261.45062500006,-10.5,7650000,848463.39,0.667870599627701,0,0.667870599627701,0.332129400372299,0
101634,112500.0,302206.5,14134.5,229500.0,-13533,-665,0,0.7812645318154201,1,0,0.0,-2.0,180000,0.0,0.6673584340900167,0,0.6673584340900167,0.3326415659099833,0
101635,225000.0,630000.0,35176.5,630000.0,-19946,-1603,1,0.7542724483383454,0,0,482.01214285714315,-21.5,11340000,59902.695,0.6704227419208124,0,0.6704227419208124,0.3295772580791876,0
